tau,r,phi,t
2.0300000005e+02,1.6348469228e+01,2.2785738247e+00,2.1300693510e+02
2.0400000005e+02,1.6348469228e+01,2.2897983263e+00,2.1405623035e+02
2.0500000005e+02,1.6348469228e+01,2.3010228279e+00,2.1510552559e+02
2.0600000005e+02,1.6348469228e+01,2.3122473295e+00,2.1615482084e+02
2.0700000005e+02,1.6348469228e+01,2.3234718311e+00,2.1720411609e+02
2.0800000005e+02,1.6348469228e+01,2.3346963327e+00,2.1825341133e+02
2.0900000006e+02,1.6348469228e+01,2.3459208343e+00,2.1930270658e+02
2.1000000006e+02,1.6348469228e+01,2.3571453359e+00,2.2035200183e+02
2.1100000006e+02,1.6348469228e+01,2.3683698374e+00,2.2140129708e+02
2.1200000006e+02,1.6348469228e+01,2.3795943390e+00,2.2245059232e+02
2.1300000006e+02,1.6348469228e+01,2.3908188406e+00,2.2349988757e+02
2.1400000006e+02,1.6348469228e+01,2.4020433422e+00,2.2454918282e+02
2.1500000006e+02,1.6348469228e+01,2.4132678438e+00,2.2559847806e+02
2.1600000006e+02,1.6348469228e+01,2.4244923454e+00,2.2664777331e+02
2.1700000006e+02,1.6348469228e+01,2.4357168470e+00,2.2769706856e+02
2.1800000006e+02,1.6348469228e+01,2.4469413486e+00,2.2874636380e+02
2.1900000006e+02,1.6348469228e+01,2.4581658502e+00,2.2979565905e+02
2.2000000006e+02,1.6348469228e+01,2.4693903518e+00,2.3084495430e+02
2.2100000006e+02,1.6348469228e+01,2.4806148534e+00,2.3189424954e+02
2.2200000006e+02,1.6348469228e+01,2.4918393550e+00,2.3294354479e+02
2.2300000006e+02,1.6348469228e+01,2.5030638566e+00,2.3399284004e+02
2.2400000006e+02,1.6348469228e+01,2.5142883582e+00,2.3504213529e+02
2.2500000006e+02,1.6348469228e+01,2.5255128598e+00,2.3609143053e+02
2.2600000006e+02,1.6348469228e+01,2.5367373614e+00,2.3714072578e+02
2.2700000006e+02,1.6348469228e+01,2.5479618630e+00,2.3819002103e+02
2.2800000006e+02,1.6348469228e+01,2.5591863646e+00,2.3923931627e+02
2.2900000006e+02,1.6348469228e+01,2.5704108662e+00,2.4028861152e+02
2.3000000006e+02,1.6348469228e+01,2.5816353677e+00,2.4133790677e+02
2.3100000006e+02,1.6348469228e+01,2.5928598693e+00,2.4238720201e+02
2.3200000006e+02,1.6348469228e+01,2.6040843709e+00,2.4343649726e+02
2.3300000006e+02,1.6348469228e+01,2.6153088725e+00,2.4448579251e+02
2.3400000006e+02,1.6348469228e+01,2.6265333741e+00,2.4553508776e+02
2.3500000006e+02,1.6348469228e+01,2.6377578757e+00,2.4658438300e+02
2.3600000006e+02,1.6348469228e+01,2.6489823773e+00,2.4763367825e+02
2.3700000006e+02,1.6348469228e+01,2.6602068789e+00,2.4868297350e+02
2.3800000006e+02,1.6348469228e+01,2.6714313805e+00,2.4973226874e+02
2.3900000006e+02,1.6348469228e+01,2.6826558821e+00,2.5078156399e+02
2.4000000006e+02,1.6348469228e+01,2.6938803837e+00,2.5183085924e+02
2.4100000007e+02,1.6348469228e+01,2.7051048853e+00,2.5288015448e+02
2.4200000007e+02,1.6348469228e+01,2.7163293869e+00,2.5392944973e+02
2.4300000007e+02,1.6348469228e+01,2.7275538885e+00,2.5497874498e+02
2.4400000007e+02,1.6348469228e+01,2.7387783901e+00,2.5602804022e+02
2.4500000007e+02,1.6348469228e+01,2.7500028917e+00,2.5707733547e+02
2.4600000007e+02,1.6348469228e+01,2.7612273933e+00,2.5812663072e+02
2.4700000007e+02,1.6348469228e+01,2.7724518949e+00,2.5917592597e+02
2.4800000007e+02,1.6348469228e+01,2.7836763965e+00,2.6022522121e+02
